id;jumlah_barang_dipesan;jumlah_barang_keluar;batch;tgl_expired;keterangan;harga_jual;status_barang_keluar;jual_id;barang_id;created_at;updated_at
4381;1;1;KTNTPK52714;2030-04-30;NULL;16664;LENGKAP;669;1180;NULL;NULL
4382;2;2;KCMYCD52457;2027-03-31;NULL;18000;LENGKAP;669;1244;NULL;NULL
4383;1;1;KTPRGR44592;2027-08-31;NULL;25842;LENGKAP;669;643;NULL;NULL
4385;1;1;H42395J;2027-08-28;NULL;71283;LENGKAP;669;943;NULL;NULL
4386;5;5;I51710W;2027-09-16;NULL;3852;LENGKAP;669;282;NULL;NULL
4388;1;1;72015028;2028-01-30;NULL;53595;LENGKAP;669;564;NULL;NULL
4389;1;1;A0305501;2029-05-31;NULL;28277;LENGKAP;669;592;NULL;NULL
4391;2;2;K0110501;2027-10-31;NULL;7500;LENGKAP;669;1002;NULL;NULL
4394;1;1;30245;2027-06-30;NULL;48000;LENGKAP;669;1254;NULL;NULL
4395;1;1;30KE01;2028-02-27;NULL;171338;LENGKAP;669;321;NULL;NULL
4396;1;1;31362;2028-08-01;NULL;157850;LENGKAP;670;316;NULL;NULL
4398;1;1;D50162;2027-03-20;NULL;50000;LENGKAP;670;672;NULL;NULL
4399;1;1;2504037B;2027-04-30;NULL;22000;LENGKAP;670;1173;NULL;NULL
4400;2;2;2508-09-146;2028-08-31;NULL;16500;LENGKAP;670;362;NULL;NULL
4401;2;2;2507-02-365;2027-07-31;NULL;12000;LENGKAP;670;358;NULL;NULL
4403;1;1;2509-01-176;2027-09-30;NULL;35247;LENGKAP;670;387;NULL;NULL
4405;2;2;2508-02-331;2027-08-31;NULL;17595;LENGKAP;670;372;NULL;NULL
4406;1;1;2508-08-174;2027-08-30;NULL;13912;LENGKAP;670;361;NULL;NULL
4407;2;2;2508-01-172;2027-08-31;NULL;34824;LENGKAP;670;374;NULL;NULL
4408;2;2;2507-03-346;2027-07-31;NULL;48840;LENGKAP;670;370;NULL;NULL
4409;1;1;2508-17-144;2027-08-31;NULL;13656;LENGKAP;670;377;NULL;NULL
4411;2;2;2508-02-269;2027-08-31;NULL;24000;LENGKAP;670;1129;NULL;NULL
4412;1;1;2504125;2027-04-30;NULL;64366;LENGKAP;670;1242;NULL;NULL
4413;1;1;55I0922;2027-09-30;NULL;25974;LENGKAP;670;425;NULL;NULL
4414;2;2;02092588AR;2030-08-30;NULL;5000;LENGKAP;670;442;NULL;NULL
4416;2;2;06102588AR;2030-09-30;NULL;2442;LENGKAP;670;449;NULL;NULL
4418;2;2;1112488;2029-10-30;NULL;9000;LENGKAP;670;1149;NULL;NULL
4421;1;1;86304002;2028-05-15;NULL;60000;LENGKAP;670;1199;NULL;NULL
4422;1;1;86172028;2027-07-01;NULL;43125;LENGKAP;670;483;NULL;NULL
4423;0;0;46311214;2028-11-30;NULL;16000;LENGKAP;671;617;NULL;NULL
4424;2;2;9501020;2030-01-31;NULL;22314;LENGKAP;671;616;NULL;NULL
4425;1;1;CF0271;2027-06-30;NULL;73412;LENGKAP;671;599;NULL;NULL
4426;1;1;DD034;2027-04-30;NULL;33950;LENGKAP;671;1271;NULL;NULL
4427;1;1;T 07161 BE;2028-07-01;NULL;21250;LENGKAP;671;1202;NULL;NULL
4428;5;5;K09002BE;2028-09-01;NULL;3330;LENGKAP;671;1021;NULL;NULL
4430;1;1;T 07024 BE;2027-07-01;NULL;34824;LENGKAP;671;860;NULL;NULL
4432;1;1;T 06105 BE;2027-06-01;NULL;15625;LENGKAP;671;1070;NULL;NULL
4434;2;2;11806EE;2028-05-30;NULL;20115;LENGKAP;671;509;NULL;NULL
4437;1;1;54977;2028-10-30;NULL;49549;LENGKAP;671;513;NULL;NULL
4438;2;2;52866;2028-05-30;NULL;16500;LENGKAP;671;857;NULL;NULL
4439;1;1;53599;2028-08-30;NULL;59400;LENGKAP;671;520;NULL;NULL
4441;1;1;53408;2027-07-31;NULL;26650;LENGKAP;671;1226;NULL;NULL
4442;1;1;53924;2027-09-01;NULL;106250;LENGKAP;671;1257;NULL;NULL
4443;1;1;52563;2027-04-30;NULL;27750;LENGKAP;671;524;NULL;NULL
4444;1;1;25F0136;2028-04-30;NULL;78315;LENGKAP;671;1286;NULL;NULL
4445;1;1;25C0120;2028-05-31;NULL;195697;LENGKAP;671;1287;NULL;NULL
4447;3;3;LSVAI5012;2028-09-01;NULL;10500;LENGKAP;671;1118;NULL;NULL
4449;1;1;24081;2029-08-30;NULL;31056;LENGKAP;671;537;NULL;NULL
4450;1;1;24101;2029-10-30;NULL;23957;LENGKAP;671;538;NULL;NULL
4452;1;1;30735;2028-02-28;NULL;59225;LENGKAP;673;1051;NULL;NULL
4458;2;2;650525;2027-06-14;NULL;17625;LENGKAP;673;1061;NULL;NULL
4459;2;2;80764;2027-08-12;NULL;14506;LENGKAP;673;1063;NULL;NULL
4460;2;2;2509148;2027-09-14;NULL;16500;LENGKAP;673;945;NULL;NULL
4463;1;1;2508273;2027-08-27;NULL;11624;LENGKAP;673;1297;NULL;NULL
4464;1;1;2508180;2027-08-19;NULL;7800;LENGKAP;673;969;NULL;NULL
4466;2;2;2506003;2027-06-01;NULL;10550;LENGKAP;673;542;NULL;NULL
4468;1;1;2510062;2027-10-02;NULL;20000;LENGKAP;673;547;NULL;NULL
4469;2;2;2511104;2027-11-11;NULL;21500;LENGKAP;673;544;NULL;NULL
4471;1;1;2505164;2027-05-22;NULL;21600;LENGKAP;673;543;NULL;NULL
4472;1;1;2511095;2027-11-10;NULL;20500;LENGKAP;673;1409;NULL;NULL
4473;2;2;2511062;2027-11-05;NULL;23634;LENGKAP;673;1182;NULL;NULL
4477;1;1;2508265;2027-08-28;NULL;15625;LENGKAP;673;1103;NULL;NULL
4478;1;1;2509001;2027-08-31;NULL;23126;LENGKAP;673;1279;NULL;NULL
4479;1;1;K25014;2028-08-30;NULL;14500;LENGKAP;673;884;NULL;NULL
4480;1;1;25D02093;2028-03-28;NULL;11560;LENGKAP;673;1074;NULL;NULL
4481;1;1;25B00937;2028-02-29;NULL;11560;LENGKAP;673;557;NULL;NULL
4482;1;1;25E03799;2028-05-28;NULL;11560;LENGKAP;673;558;NULL;NULL
4483;1;1;25D02789;2028-04-28;NULL;11560;LENGKAP;673;551;NULL;NULL
4484;1;1;25H06267;2028-09-28;NULL;12560;LENGKAP;673;729;NULL;NULL
4485;1;1;25H06280;2028-09-28;NULL;11560;LENGKAP;673;1266;NULL;NULL
4486;1;1;25G05081;2028-07-28;NULL;11560;LENGKAP;673;728;NULL;NULL
4493;3;3;25IA023;2029-09-30;NULL;62400;LENGKAP;675;95;NULL;NULL
4495;3;3;25IC006;2028-09-30;NULL;17750;LENGKAP;675;999;NULL;NULL
4496;1;1;B4G116;2027-07-31;NULL;63894;LENGKAP;675;1006;NULL;NULL
4497;2;2;B5A036;2028-01-31;NULL;18768;LENGKAP;675;1296;NULL;NULL
4498;5;5;A800345;2029-04-07;NULL;21000;LENGKAP;675;218;NULL;NULL
4502;5;5;C600105;2028-04-28;NULL;17887;LENGKAP;675;219;NULL;NULL
4507;2;2;I25A11;2028-10-30;NULL;8800;LENGKAP;675;1121;NULL;NULL
4508;1;1;A06HA081;2028-04-30;NULL;115000;LENGKAP;675;355;NULL;NULL
4509;2;2;TBB05132L;2030-02-28;NULL;46880;LENGKAP;677;799;NULL;NULL
4511;1;1;STMXGE52632;2027-04-30;NULL;78334;LENGKAP;677;640;NULL;NULL
4512;1;1;STMXGP53591;2027-05-31;NULL;70753;LENGKAP;677;641;NULL;NULL
4516;20;20;F252I05;2027-12-03;NULL;8804;LENGKAP;680;153;NULL;NULL
4518;6;6;T 06105 BE;2027-06-01;NULL;15625;LENGKAP;681;1070;NULL;NULL
4519;1;1;A0305501;2029-05-31;NULL;28277;LENGKAP;681;592;NULL;NULL
4520;10;10;2508-17-144;2027-08-31;NULL;13656;LENGKAP;681;377;NULL;NULL
4521;24;24;I26504;2028-09-10;NULL;5700;LENGKAP;681;11;NULL;NULL
4525;10;10;J30514;2029-10-25;NULL;11887;LENGKAP;681;9;NULL;NULL
4526;3;3;DD034;2027-04-30;NULL;33950;LENGKAP;681;1271;NULL;NULL
4527;3;3;52563;2027-04-30;NULL;27750;LENGKAP;681;524;NULL;NULL
4530;9;9;27502510;2027-10-30;NULL;25000;LENGKAP;681;1270;NULL;NULL
4534;400;400;450801;2029-07-31;NULL;8804;LENGKAP;683;686;NULL;NULL
4535;100;100;LCL92954;2030-10-01;NULL;5062;LENGKAP;683;1229;NULL;NULL
4536;5;5;2511062;2027-11-05;NULL;28566;LENGKAP;683;1182;NULL;NULL
4538;400;400;2A1A5L133;2027-12-31;NULL;7949;LENGKAP;683;810;NULL;NULL
4540;40;40;2A1A5L133;2027-12-31;NULL;7949;LENGKAP;678;810;NULL;NULL
4541;12;12;J46506;2028-10-29;NULL;11476;LENGKAP;678;3;NULL;NULL
4542;40;40;2A1A5L133;2027-12-31;NULL;7949;LENGKAP;685;810;NULL;NULL
4544;2;2;A04820GC;2028-07-31;NULL;60000;LENGKAP;685;788;NULL;NULL
4545;1;1;2508-17-144;2027-08-31;NULL;13656;LENGKAP;685;377;NULL;NULL
4547;15;15;C600105;2028-04-28;NULL;17887;LENGKAP;686;219;NULL;NULL
4548;0;0;S1460086;2027-11-01;NULL;12210;LENGKAP;685;167;NULL;NULL
4549;3;3;53599;2028-08-30;NULL;59400;LENGKAP;685;520;NULL;NULL
4550;20;20;2A1A5L133;2027-12-31;NULL;7949;LENGKAP;688;810;NULL;NULL
4551;1;1;F1460421;2028-02-28;NULL;70000;LENGKAP;688;159;NULL;NULL
4557;1;1;A3309;2028-08-30;NULL;72358;LENGKAP;689;229;NULL;NULL
4559;1;1;30902;2028-07-01;NULL;99893;LENGKAP;689;314;NULL;NULL
4561;3;3;86172028;2027-07-01;NULL;43125;LENGKAP;689;483;NULL;NULL
4562;1;1;CF0271;2027-06-30;NULL;73412;LENGKAP;689;599;NULL;NULL
4563;1;1;DD034;2027-04-30;NULL;33950;LENGKAP;689;1271;NULL;NULL
4564;3;3;11806EE;2028-05-30;NULL;20115;LENGKAP;689;509;NULL;NULL
4565;2;2;T 07161 BE;2028-07-01;NULL;21250;LENGKAP;689;1202;NULL;NULL
4566;5;5;53599;2028-08-30;NULL;59400;LENGKAP;689;520;NULL;NULL
4567;6;6;2506003;2027-06-01;NULL;10550;LENGKAP;689;542;NULL;NULL
4569;4;4;2511104;2027-11-11;NULL;21500;LENGKAP;689;544;NULL;NULL
4572;3;3;25H06280;2028-09-28;NULL;11560;LENGKAP;689;1266;NULL;NULL
4573;4;4;25D02789;2028-04-28;NULL;11560;LENGKAP;689;551;NULL;NULL
4574;3;3;25D02093;2028-03-28;NULL;11560;LENGKAP;689;1074;NULL;NULL
4575;3;3;25G05081;2028-07-28;NULL;11560;LENGKAP;689;728;NULL;NULL
4586;5;5;B26506;2028-02-13;NULL;5400;LENGKAP;693;14;NULL;NULL
4587;5;5;D46501;2028-04-23;NULL;7747;LENGKAP;693;6;NULL;NULL
4589;3;3;I26504;2028-09-10;NULL;5700;LENGKAP;693;11;NULL;NULL
4590;3;3;I26508;2028-09-11;NULL;16000;LENGKAP;693;18;NULL;NULL
4591;2;2;J30514;2029-10-25;NULL;11887;LENGKAP;693;9;NULL;NULL
4592;2;2;H50502;2029-09-02;NULL;12972;LENGKAP;693;2;NULL;NULL
4593;6;6;I20515;2028-09-18;NULL;13000;LENGKAP;693;7;NULL;NULL
4596;6;6;SCK71654;2027-09-01;NULL;11100;LENGKAP;693;55;NULL;NULL
4597;2;2;24010048;2026-12-31;NULL;20801;LENGKAP;693;82;NULL;NULL
4598;5;5;5NK005;2027-10-31;NULL;11258;LENGKAP;693;1138;NULL;NULL
4599;4;4;2564035;2027-09-30;NULL;16701;LENGKAP;693;1451;NULL;NULL
4600;3;3;5NG137;2027-07-31;NULL;17040;LENGKAP;693;1150;NULL;NULL
4601;1;1;FX5A262;2027-07-31;NULL;72437;LENGKAP;693;1197;NULL;NULL
4602;10;10;S2360201;2027-07-01;NULL;5550;LENGKAP;693;169;NULL;NULL
4603;6;6;S1460086;2027-11-01;NULL;12210;LENGKAP;693;167;NULL;NULL
4604;6;6;D0660124;2027-06-01;NULL;12305;LENGKAP;693;161;NULL;NULL
4607;2;2;C600105;2028-04-28;NULL;17887;LENGKAP;694;219;NULL;NULL
4608;3;3;A800345;2029-04-07;NULL;21000;LENGKAP;694;218;NULL;NULL
4609;3;3;25IC006;2028-09-30;NULL;17750;LENGKAP;694;999;NULL;NULL
4612;2;2;D0660124;2027-06-01;NULL;12305;LENGKAP;685;161;NULL;NULL
4613;1;1;25GA012;2028-07-31;NULL;181250;LENGKAP;675;92;NULL;NULL
4640;20;20;PIJ92754;2027-08-01;NULL;298000;LENGKAP;702;72;NULL;NULL
4641;260;260;A97D55B;2027-04-28;NULL;55220;LENGKAP;702;808;NULL;NULL
4642;1000;1000;450801;2029-07-31;NULL;10115;LENGKAP;702;686;NULL;NULL
4651;100;100;I2525G05;2028-07-02;NULL;10200;LENGKAP;702;154;NULL;NULL
4653;13000;13000;2A1A5L133;2027-12-31;NULL;9100;LENGKAP;702;810;NULL;NULL
4654;250;250;G91E55A;2027-05-22;NULL;50300;LENGKAP;702;1101;NULL;NULL
4655;338;338;3C1G5A006;2028-01-31;NULL;10800;LENGKAP;702;628;NULL;NULL
4656;55;55;3C1G5A004;2028-01-31;NULL;10800;LENGKAP;702;628;NULL;NULL
4657;607;607;3C1G58006;2028-02-28;NULL;10800;LENGKAP;702;628;NULL;NULL
4675;2;2;05407502B;2029-07-31;NULL;45732;LENGKAP;708;590;NULL;NULL
4676;18;18;05410506B;2029-10-31;NULL;45732;LENGKAP;708;590;NULL;NULL
4677;4;4;2508180;2027-08-19;NULL;7800;LENGKAP;708;969;NULL;NULL
4680;5;5;2508273;2027-08-27;NULL;11624;LENGKAP;708;1297;NULL;NULL
4682;1;1;2508-17-144;2027-08-31;NULL;13656;LENGKAP;708;377;NULL;NULL
4683;4;4;2511095;2027-11-10;NULL;20500;LENGKAP;708;1409;NULL;NULL
4686;6;6;27502510;2027-10-30;NULL;25000;LENGKAP;708;1270;NULL;NULL
4687;6;6;A08221FC;2028-06-30;NULL;22500;LENGKAP;708;190;NULL;NULL
4689;2;2;TSDXF5006;2030-06-30;NULL;37000;LENGKAP;708;532;NULL;NULL
4691;2;2;2508-08-174;2027-08-30;NULL;13912;LENGKAP;708;361;NULL;NULL
4694;2;2;12210505;2028-10-31;NULL;50000;LENGKAP;709;566;NULL;NULL
4696;2;2;2507-03-346;2027-07-31;NULL;48840;LENGKAP;709;370;NULL;NULL
4697;10;10;2508-09-146;2028-08-31;NULL;16500;LENGKAP;709;362;NULL;NULL
4699;1;1;T 07161 BE;2028-07-01;NULL;21250;LENGKAP;709;1202;NULL;NULL
4700;1;1;54977;2028-10-30;NULL;49549;LENGKAP;709;513;NULL;NULL
4701;1;1;FX5A262;2027-07-31;NULL;72437;LENGKAP;709;1197;NULL;NULL
4702;3;3;DD034;2027-04-30;NULL;33950;LENGKAP;709;1271;NULL;NULL
4704;1;1;53599;2028-08-30;NULL;59400;LENGKAP;709;520;NULL;NULL
4708;2;2;2509-01-176;2027-09-30;NULL;35247;LENGKAP;709;387;NULL;NULL
4710;24;24;2511134;2027-11-30;NULL;7318;LENGKAP;709;1550;NULL;NULL
4711;50;50;LCL92954;2030-10-01;NULL;4875;LENGKAP;709;1229;NULL;NULL
4712;25;25;LCJ75954;2030-08-01;NULL;4023;LENGKAP;710;1551;NULL;NULL
4714;25;25;LCM04454;2027-11-01;NULL;5550;LENGKAP;710;1230;NULL;NULL
4715;25;25;LCL91054;2028-10-01;NULL;3330;LENGKAP;710;1228;NULL;NULL
4716;25;25;LCH62454;2030-07-01;NULL;5222;LENGKAP;710;1227;NULL;NULL
4718;20;20;F252I05;2027-12-03;NULL;8804;LENGKAP;710;153;NULL;NULL
4719;4;4;86172028;2027-07-01;NULL;43125;LENGKAP;710;483;NULL;NULL
4721;4;4;52563;2027-04-30;NULL;27750;LENGKAP;710;524;NULL;NULL
4722;5;5;KI02102;2028-04-30;NULL;31255;LENGKAP;710;318;NULL;NULL
4723;3;3;5X07181;2028-01-31;NULL;34385;LENGKAP;710;85;NULL;NULL
4724;12;12;13110517;2027-10-31;NULL;7697;LENGKAP;710;571;NULL;NULL
4726;2;2;D40990;2026-09-02;NULL;71456;LENGKAP;710;337;NULL;NULL
4728;6;6;SCD17254;2029-03-01;NULL;6000;LENGKAP;710;854;NULL;NULL
4730;12;12;78801;2028-08-30;NULL;11350;LENGKAP;710;1209;NULL;NULL
4732;5;5;G57502;2028-07-30;NULL;6564;LENGKAP;711;1003;NULL;NULL
4735;10;10;I26504;2028-09-10;NULL;5700;LENGKAP;711;11;NULL;NULL
4736;6;6;I26508;2028-09-11;NULL;16000;LENGKAP;711;18;NULL;NULL
4737;2;2;D46501;2028-04-23;NULL;7747;LENGKAP;711;6;NULL;NULL
4738;8;8;I36520;2028-09-21;NULL;7747;LENGKAP;711;6;NULL;NULL
4739;10;10;B26506;2028-02-13;NULL;5400;LENGKAP;711;14;NULL;NULL
4740;4;4;C0360063;2027-08-30;NULL;26650;LENGKAP;711;1185;NULL;NULL
4741;2;2;2504037B;2027-04-30;NULL;22000;LENGKAP;711;1173;NULL;NULL
4743;1;1;2508-02-269;2027-08-31;NULL;24000;LENGKAP;711;1129;NULL;NULL
4744;4;4;UD00L;2027-09-01;NULL;22000;LENGKAP;711;235;NULL;NULL
4745;4;4;D0660124;2027-06-01;NULL;12305;LENGKAP;711;161;NULL;NULL
4747;3;3;2507-02-365;2027-07-31;NULL;12000;LENGKAP;712;358;NULL;NULL
4748;1;1;T.35250005;2027-07-31;NULL;10499;LENGKAP;712;174;NULL;NULL
4749;1;1;L0555736;2027-11-25;NULL;974658;LENGKAP;712;499;NULL;NULL
4751;1;1;5DN058A;2027-06-30;NULL;159332;LENGKAP;712;83;NULL;NULL
4753;1;1;R002007;2028-01-31;NULL;337410;LENGKAP;712;1214;NULL;NULL
4757;2;2;A06HA081;2028-04-30;NULL;115000;LENGKAP;714;355;NULL;NULL
4758;6;6;25IA023;2029-09-30;NULL;62400;LENGKAP;714;95;NULL;NULL
4759;3;3;B4G116;2027-07-31;NULL;63894;LENGKAP;714;1006;NULL;NULL
4762;5;5;PSK20453;2028-09-01;NULL;82450;LENGKAP;717;41;NULL;NULL
4768;20;20;F252I05;2027-12-03;NULL;8804;LENGKAP;720;153;NULL;NULL
4769;2;2;11706502;2028-06-30;NULL;66105;LENGKAP;720;569;NULL;NULL
4770;2;2;SCK6805;2027-09-01;NULL;37462;LENGKAP;720;816;NULL;NULL
4771;4;4;78801;2028-08-30;NULL;11350;LENGKAP;720;1209;NULL;NULL
4772;24;24;13110517;2027-10-31;NULL;7697;LENGKAP;720;571;NULL;NULL
4782;6;6;G10506;2029-07-09;NULL;15850;LENGKAP;708;17;NULL;NULL
4785;2;2;55J4434;2027-09-30;NULL;12976;LENGKAP;719;1207;NULL;NULL
4786;1;1;1RJ185;2026-10-31;NULL;60750;LENGKAP;719;1171;NULL;NULL
4787;10;10;PIK23353;2026-09-01;NULL;22477;LENGKAP;719;74;NULL;NULL
4788;8;8;K253H41;2027-08-18;NULL;3061;LENGKAP;719;150;NULL;NULL
4833;10;10;T25046;2028-10-30;NULL;43073;LENGKAP;728;1210;NULL;NULL
4834;3;3;5A04;2028-09-30;NULL;69612;LENGKAP;728;227;NULL;NULL
4866;4;4;25DC014;2027-04-30;NULL;39600;LENGKAP;735;910;NULL;NULL
4877;2;2;JR1003;2029-10-30;NULL;14088;LENGKAP;737;868;NULL;NULL
4878;1;1;53599;2028-08-30;NULL;59400;LENGKAP;737;520;NULL;NULL
4879;2;2;54369;2027-12-31;NULL;6244;LENGKAP;737;1565;NULL;NULL
4880;1;1;2508188;2027-08-30;NULL;11127;LENGKAP;737;1567;NULL;NULL
4882;1;1;2508-09-144;2027-08-30;NULL;13656;LENGKAP;737;377;NULL;NULL
4883;1;1;2506003;2027-06-01;NULL;10550;LENGKAP;737;542;NULL;NULL
4884;2;2;F252I05;2027-12-03;NULL;8804;LENGKAP;737;153;NULL;NULL
4889;200;200;G252I37;2028-10-22;NULL;11350;LENGKAP;739;152;NULL;NULL
4894;100;100;SCG42454;2029-06-01;NULL;7000;LENGKAP;740;43;NULL;NULL
4896;100;100;SCK71654;2027-09-01;NULL;11988;LENGKAP;740;55;NULL;NULL
4897;10;10;KR1132;2028-11-30;NULL;24300;LENGKAP;740;1233;NULL;NULL
4899;3;3;PSJ86554;2027-08-01;NULL;200000;LENGKAP;741;62;NULL;NULL
4901;3;3;TPH36053;2029-07-01;NULL;65035;LENGKAP;741;1144;NULL;NULL
4909;20;20;A97D55B;2027-04-28;NULL;48223;LENGKAP;741;808;NULL;NULL
4910;2;2;2508180;2027-08-19;NULL;7800;LENGKAP;742;969;NULL;NULL
4911;2;2;11806EE;2028-05-30;NULL;20115;LENGKAP;742;509;NULL;NULL
4912;5;5;D0660124;2027-06-01;NULL;12305;LENGKAP;742;161;NULL;NULL
4913;120;120;3C1G58006;2028-02-28;NULL;9545;LENGKAP;743;628;NULL;NULL
4914;360;360;K253H41;2027-08-18;NULL;3061;LENGKAP;743;150;NULL;NULL
4916;10;10;FX5A262;2027-07-31;NULL;82350;LENGKAP;743;1197;NULL;NULL
4917;40;40;GX5A145;2027-08-31;NULL;82350;LENGKAP;743;1197;NULL;NULL
4918;5;5;T25046;2028-10-30;NULL;43073;LENGKAP;744;1210;NULL;NULL
4919;6;6;5690515T;2028-12-30;NULL;8500;LENGKAP;744;596;NULL;NULL
4920;1;1;05410506B;2029-10-31;NULL;45732;LENGKAP;744;590;NULL;NULL
4922;3;3;IB25028;2028-08-30;NULL;27000;LENGKAP;744;734;NULL;NULL
4924;10;10;2508180;2027-08-19;NULL;10000;LENGKAP;745;969;NULL;NULL
4926;2;2;B30506;2029-02-22;NULL;30220;LENGKAP;745;16;NULL;NULL
4927;10;10;SCG42454;2029-06-01;NULL;7000;LENGKAP;745;43;NULL;NULL
4928;6;6;12210505;2028-10-31;NULL;50000;LENGKAP;745;566;NULL;NULL
4930;24;24;LCJ75954;2030-08-01;NULL;4345;LENGKAP;745;1551;NULL;NULL
4932;8;8;2508-02-269;2027-08-31;NULL;26000;LENGKAP;745;1129;NULL;NULL
4933;1;1;PIC44354;2028-02-01;NULL;256500;LENGKAP;745;53;NULL;NULL
4935;15;15;D41256;2026-10-04;NULL;22477;LENGKAP;745;825;NULL;NULL
4937;2;2;R0020009;2028-02-28;NULL;396090;LENGKAP;745;1214;NULL;NULL
4938;20;20;80764;2027-08-12;NULL;14506;LENGKAP;745;1063;NULL;NULL
4939;6;6;2504037B;2027-04-30;NULL;23976;LENGKAP;745;1173;NULL;NULL
4940;2;2;GX5A145;2027-08-31;NULL;82350;LENGKAP;745;1197;NULL;NULL
4942;10;10;I26508;2028-09-11;NULL;16000;LENGKAP;745;18;NULL;NULL
4943;5;5;L27301;2026-12-12;NULL;5133;LENGKAP;745;10;NULL;NULL
4944;20;20;LCC15554;2030-02-01;NULL;45900;LENGKAP;745;1143;NULL;NULL
4945;10;10;SCK71654;2027-09-01;NULL;11988;LENGKAP;745;55;NULL;NULL
4946;10;10;2549031;2029-07-31;NULL;15964;LENGKAP;745;1181;NULL;NULL
4947;4;4;25KM002;2027-10-01;NULL;119769;LENGKAP;745;93;NULL;NULL
4949;2;2;2509-01-176;2027-09-30;NULL;39122;LENGKAP;745;387;NULL;NULL
4950;4;4;F1460421;2028-02-28;NULL;73500;LENGKAP;745;159;NULL;NULL
4952;3;3;PSK20453;2028-09-01;NULL;92000;LENGKAP;745;41;NULL;NULL
4953;2;2;25E006;2027-05-31;NULL;426446;LENGKAP;745;209;NULL;NULL
4957;3;3;2411144;2026-11-30;NULL;35530;LENGKAP;745;1087;NULL;NULL
4958;2;2;2505079;2027-05-30;NULL;35530;LENGKAP;745;1087;NULL;NULL
4959;15;15;PSH77854;2027-07-01;NULL;26973;LENGKAP;745;59;NULL;NULL
4960;100;100;450801;2029-07-31;NULL;8804;LENGKAP;745;686;NULL;NULL
4961;12;12;S2360201;2027-07-01;NULL;5550;LENGKAP;746;169;NULL;NULL
4962;0;0;H50502;2029-09-02;NULL;12972;LENGKAP;746;2;NULL;NULL
4963;1;1;27502510;2027-10-30;NULL;25000;LENGKAP;746;1270;NULL;NULL
4964;6;6;LCH62454;2030-07-01;NULL;5222;LENGKAP;746;1227;NULL;NULL
4969;8;8;24010048;2026-12-31;NULL;20801;LENGKAP;746;82;NULL;NULL
4970;1;1;5085061;2030-07-31;NULL;49145;LENGKAP;746;221;NULL;NULL
4972;6;6;256128;2027-06-30;NULL;16660;LENGKAP;746;1221;NULL;NULL
4973;6;6;2549031;2029-07-31;NULL;14736;LENGKAP;746;1181;NULL;NULL
4974;2;2;LX2U;2027-10-31;NULL;173897;LENGKAP;746;1145;NULL;NULL
4975;4;4;LCD28854;2030-03-01;NULL;23587;LENGKAP;746;1014;NULL;NULL
4977;4;4;LCC15554;2030-02-01;NULL;42500;LENGKAP;746;1143;NULL;NULL
4980;1;1;CX5A042;2027-04-30;NULL;278200;LENGKAP;747;106;NULL;NULL
4990;2;2;KTMYCJ51301;2027-01-31;NULL;225000;LENGKAP;748;1120;NULL;NULL
4991;3;3;56E4100;2028-04-30;NULL;22477;LENGKAP;748;134;NULL;NULL
4995;1;1;9501020;2030-01-31;NULL;22314;LENGKAP;748;616;NULL;NULL
5000;3000;3000;2A1A5L133;2027-12-31;NULL;7949;LENGKAP;749;810;NULL;NULL
5003;3;3;PIH74754;2027-07-01;NULL;250000;LENGKAP;752;72;NULL;NULL
5005;20;20;F252I05;2027-12-03;NULL;8804;LENGKAP;752;153;NULL;NULL
5007;75;75;K09002BE;2028-09-01;NULL;3330;LENGKAP;752;1021;NULL;NULL
5009;1;1;53928;2027-10-30;NULL;55500;LENGKAP;752;967;NULL;NULL
5010;3;3;T 07024 BE;2027-07-01;NULL;34824;LENGKAP;752;860;NULL;NULL
5011;6;6;05410506B;2029-10-31;NULL;45732;LENGKAP;752;590;NULL;NULL
5012;3;3;2511095;2027-11-10;NULL;20500;LENGKAP;752;1409;NULL;NULL
5015;79;79;86172028;2027-07-01;NULL;46875;LENGKAP;751;483;NULL;NULL
5017;300;300;PSC22354;2029-02-01;NULL;26973;LENGKAP;755;70;NULL;NULL
5018;10;10;5NG162;2030-07-31;NULL;243000;LENGKAP;755;1284;NULL;NULL
5022;12;12;78801;2028-08-30;NULL;11350;LENGKAP;756;1209;NULL;NULL
5023;2;2;TSJ98454;2030-08-01;NULL;21416;LENGKAP;756;1044;NULL;NULL
5024;15;15;A800345;2029-04-07;NULL;21000;LENGKAP;757;218;NULL;NULL
5027;74;74;2509076;2027-09-30;NULL;0;LENGKAP;760;879;NULL;NULL
5040;3;3;04524H01G;2027-07-31;NULL;76895;LENGKAP;761;904;NULL;NULL
5041;5;5;LCD28854;2030-03-01;NULL;23587;LENGKAP;761;1014;NULL;NULL
5042;3;3;LCC15554;2030-02-01;NULL;42500;LENGKAP;761;1143;NULL;NULL
5043;1;1;PID93354;2030-03-01;NULL;187500;LENGKAP;761;60;NULL;NULL
5044;1;1;PIC44354;2028-02-01;NULL;237500;LENGKAP;761;53;NULL;NULL
5045;1;1;E25D0140A;2028-04-30;NULL;450000;LENGKAP;761;917;NULL;NULL
5046;2;2;KPH41354;2028-07-01;NULL;115000;LENGKAP;761;791;NULL;NULL
5048;2;2;L0448906;2028-05-09;NULL;505364;LENGKAP;761;607;NULL;NULL
5049;5;5;30245;2027-06-30;NULL;48000;LENGKAP;761;1254;NULL;NULL
